,0
5697,455.76
5698,455.84000000000003
5699,455.92
5700,456.0
5701,456.08
5702,456.16
5703,456.24
5704,456.32
5705,456.40000000000003
5706,456.48
5707,456.56
5708,456.64
5709,456.72
5710,456.8
5711,456.88
5712,456.96000000000004
5713,457.04
5714,457.12
5715,457.2
5716,457.28000000000003
5717,457.36
5718,457.44
5719,457.52
5720,457.6
5721,457.68
5722,457.76
5723,457.84000000000003
5724,457.92
5725,458.0
5726,458.08
5727,458.16
5728,458.24
5729,458.32
5730,458.40000000000003
5731,458.48
5732,458.56
5733,458.64
5734,458.72
5735,458.8
5736,458.88
5737,458.96000000000004
5738,459.04
5739,459.12
5740,459.2
5741,459.28000000000003
5742,459.36
5743,459.44
5744,459.52
5745,459.6
5746,459.68
5747,459.76
5748,459.84000000000003
5749,459.92
5750,460.0
5751,460.08
5752,460.16
5753,460.24
5754,460.32
5755,460.40000000000003
5756,460.48
5757,460.56
5758,460.64
5759,460.72
5760,460.8
5761,460.88
5762,460.96000000000004
5763,461.04
5764,461.12
5765,461.2
5766,461.28000000000003
5767,461.36
5768,461.44
5769,461.52
5770,461.6
5771,461.68
5772,461.76
5773,461.84000000000003
5774,461.92
5775,462.0
5776,462.08
5777,462.16
5778,462.24
5779,462.32
5780,462.40000000000003
5781,462.48
5782,462.56
5783,462.64
5784,462.72
5785,462.8
5786,462.88
5787,462.96000000000004
5788,463.04
5789,463.12
5790,463.2
5791,463.28000000000003
5792,463.36
5793,463.44
5794,463.52
5795,463.6
5796,463.68
5797,463.76
5798,463.84000000000003
5799,463.92
5800,464.0
5801,464.08
5802,464.16
5803,464.24
5804,464.32
5805,464.40000000000003
5806,464.48
5807,464.56
5808,464.64
5809,464.72
5810,464.8
5811,464.88
5812,464.96000000000004
5813,465.04
5814,465.12
5815,465.2
5816,465.28000000000003
5817,465.36
5818,465.44
5819,465.52
5820,465.6
5821,465.68
5822,465.76
5823,465.84000000000003
5824,465.92
5825,466.0
5826,466.08
5827,466.16
5828,466.24
5829,466.32
5830,466.40000000000003
5831,466.48
5832,466.56
5833,466.64
5834,466.72
5835,466.8
5836,466.88
5837,466.96000000000004
5838,467.04
5839,467.12
5840,467.2
5841,467.28000000000003
5842,467.36
5843,467.44
5844,467.52
5845,467.6
5846,467.68
5847,467.76
5848,467.84000000000003
5849,467.92
5850,468.0
5851,468.08
5852,468.16
5853,468.24
5854,468.32
5855,468.40000000000003
5856,468.48
5857,468.56
5858,468.64
5859,468.72
5860,468.8
5861,468.88
5862,468.96000000000004
5863,469.04
5864,469.12
5865,469.2
5866,469.28000000000003
5867,469.36
5868,469.44
5869,469.52
5870,469.6
5871,469.68
5872,469.76
5873,469.84000000000003
5874,469.92
5875,470.0
5876,470.08
5877,470.16
5878,470.24
5879,470.32
5880,470.40000000000003
5881,470.48
5882,470.56
5883,470.64
5884,470.72
5885,470.8
5886,470.88
5887,470.96000000000004
5888,471.04
5889,471.12
5890,471.2
5891,471.28000000000003
5892,471.36
5893,471.44
5894,471.52
5895,471.6
5896,471.68
5897,471.76
5898,471.84000000000003
5899,471.92
5900,472.0
5901,472.08
5902,472.16
5903,472.24
5904,472.32
5905,472.40000000000003
5906,472.48
5907,472.56
5908,472.64
5909,472.72
5910,472.8
5911,472.88
5912,472.96000000000004
5913,473.04
5914,473.12
5915,473.2
5916,473.28000000000003
5917,473.36
5918,473.44
5919,473.52
5920,473.6
5921,473.68
5922,473.76
5923,473.84000000000003
5924,473.92
5925,474.0
5926,474.08
5927,474.16
5928,474.24
5929,474.32
5930,474.40000000000003
5931,474.48
5932,474.56
5933,474.64
5934,474.72
5935,474.8
5936,474.88
5937,474.96000000000004
5938,475.04
5939,475.12
5940,475.2
5941,475.28000000000003
5942,475.36
5943,475.44
5944,475.52
5945,475.6
5946,475.68
5947,475.76
5948,475.84000000000003
5949,475.92
5950,476.0
5951,476.08
5952,476.16
5953,476.24
5954,476.32
5955,476.40000000000003
5956,476.48
5957,476.56
5958,476.64
5959,476.72
5960,476.8
5961,476.88
5962,476.96000000000004
5963,477.04
5964,477.12
5965,477.2
5966,477.28000000000003
5967,477.36
5968,477.44
5969,477.52
5970,477.6
5971,477.68
5972,477.76
5973,477.84000000000003
5974,477.92
5975,478.0
5976,478.08
5977,478.16
5978,478.24
5979,478.32
5980,478.40000000000003
5981,478.48
5982,478.56
5983,478.64
5984,478.72
5985,478.8
5986,478.88
5987,478.96000000000004
5988,479.04
5989,479.12
5990,479.2
5991,479.28000000000003
5992,479.36
5993,479.44
5994,479.52
5995,479.6
5996,479.68
5997,479.76
5998,479.84000000000003
5999,479.92
6000,480.0
6001,480.08
6002,480.16
6003,480.24
6004,480.32
6005,480.40000000000003
6006,480.48
6007,480.56
6008,480.64
6009,480.72
6010,480.8
6011,480.88
6012,480.96000000000004
6013,481.04
6014,481.12
6015,481.2
6016,481.28000000000003
6017,481.36
6018,481.44
6019,481.52
6020,481.6
6021,481.68
6022,481.76
6023,481.84000000000003
6024,481.92
6025,482.0
6026,482.08
6027,482.16
6028,482.24
6029,482.32
6030,482.40000000000003
6031,482.48
6032,482.56
6033,482.64
6034,482.72
6035,482.8
6036,482.88
6037,482.96000000000004
6038,483.04
6039,483.12
6040,483.2
6041,483.28000000000003
6042,483.36
6043,483.44
6044,483.52
6045,483.6
6046,483.68
6047,483.76
6048,483.84000000000003
6049,483.92
6050,484.0
6051,484.08
6052,484.16
6053,484.24
6054,484.32
6055,484.40000000000003
6056,484.48
6057,484.56
6058,484.64
6059,484.72
6060,484.8
6061,484.88
6062,484.96000000000004
6063,485.04
6064,485.12
6065,485.2
6066,485.28000000000003
6067,485.36
6068,485.44
6069,485.52
6070,485.6
6071,485.68
6072,485.76
6073,485.84000000000003
6074,485.92
6075,486.0
6076,486.08
6077,486.16
6078,486.24
6079,486.32
6080,486.40000000000003
6081,486.48
6082,486.56
6083,486.64
6084,486.72
6085,486.8
6086,486.88
6087,486.96000000000004
6088,487.04
6089,487.12
6090,487.2
6091,487.28000000000003
6092,487.36
6093,487.44
6094,487.52
6095,487.6
6096,487.68
6097,487.76
6098,487.84000000000003
6099,487.92
6100,488.0
6101,488.08
6102,488.16
6103,488.24
6104,488.32
6105,488.40000000000003
6106,488.48
6107,488.56
6108,488.64
6109,488.72
6110,488.8
6111,488.88
6112,488.96000000000004
6113,489.04
6114,489.12
6115,489.2
6116,489.28000000000003
6117,489.36
6118,489.44
6119,489.52
6120,489.6
6121,489.68
6122,489.76
6123,489.84000000000003
6124,489.92
6125,490.0
6126,490.08
6127,490.16
6128,490.24
6129,490.32
6130,490.40000000000003
6131,490.48
6132,490.56
6133,490.64
6134,490.72
6135,490.8
6136,490.88
6137,490.96000000000004
6138,491.04
6139,491.12
6140,491.2
6141,491.28000000000003
6142,491.36
6143,491.44
6144,491.52
6145,491.6
6146,491.68
6147,491.76
6148,491.84000000000003
6149,491.92
6150,492.0
6151,492.08
6152,492.16
6153,492.24
6154,492.32
6155,492.40000000000003
6156,492.48
6157,492.56
6158,492.64
6159,492.72
6160,492.8
6161,492.88
6162,492.96000000000004
6163,493.04
6164,493.12
6165,493.2
6166,493.28000000000003
6167,493.36
6168,493.44
6169,493.52000000000004
6170,493.6
6171,493.68
6172,493.76
6173,493.84000000000003
6174,493.92
6175,494.0
6176,494.08
6177,494.16
6178,494.24
6179,494.32
6180,494.40000000000003
6181,494.48
6182,494.56
6183,494.64
6184,494.72
6185,494.8
6186,494.88
6187,494.96000000000004
6188,495.04
6189,495.12
6190,495.2
6191,495.28000000000003
6192,495.36
6193,495.44
6194,495.52000000000004
6195,495.6
6196,495.68
6197,495.76
6198,495.84000000000003
6199,495.92
6200,496.0
6201,496.08
6202,496.16
6203,496.24
6204,496.32
6205,496.40000000000003
6206,496.48
6207,496.56
6208,496.64
6209,496.72
6210,496.8
6211,496.88
6212,496.96000000000004
6213,497.04
6214,497.12
6215,497.2
6216,497.28000000000003
6217,497.36
6218,497.44
6219,497.52000000000004
6220,497.6
6221,497.68
6222,497.76
6223,497.84000000000003
6224,497.92
6225,498.0
6226,498.08
6227,498.16
6228,498.24
6229,498.32
6230,498.40000000000003
6231,498.48
6232,498.56
6233,498.64
6234,498.72
6235,498.8
6236,498.88
6237,498.96000000000004
6238,499.04
6239,499.12
6240,499.2
6241,499.28000000000003
6242,499.36
6243,499.44
6244,499.52000000000004
6245,499.6
6246,499.68
6247,499.76
6248,499.84000000000003
6249,499.92
6250,500.0
6251,500.08
6252,500.16
6253,500.24
6254,500.32
6255,500.40000000000003
6256,500.48
6257,500.56
6258,500.64
6259,500.72
6260,500.8
6261,500.88
6262,500.96000000000004
6263,501.04
6264,501.12
6265,501.2
6266,501.28000000000003
6267,501.36
6268,501.44
6269,501.52000000000004
6270,501.6
6271,501.68
6272,501.76
6273,501.84000000000003
6274,501.92
6275,502.0
6276,502.08
6277,502.16
6278,502.24
6279,502.32
6280,502.40000000000003
6281,502.48
6282,502.56
6283,502.64
6284,502.72
6285,502.8
6286,502.88
6287,502.96000000000004
6288,503.04
6289,503.12
6290,503.2
6291,503.28000000000003
6292,503.36
6293,503.44
6294,503.52000000000004
6295,503.6
6296,503.68
6297,503.76
6298,503.84000000000003
6299,503.92
6300,504.0
6301,504.08
6302,504.16
6303,504.24
6304,504.32
6305,504.40000000000003
6306,504.48
6307,504.56
6308,504.64
6309,504.72
6310,504.8
6311,504.88
6312,504.96000000000004
6313,505.04
6314,505.12
6315,505.2
6316,505.28000000000003
6317,505.36
6318,505.44
6319,505.52000000000004
6320,505.6
6321,505.68
6322,505.76
6323,505.84000000000003
6324,505.92
6325,506.0
6326,506.08
6327,506.16
6328,506.24
6329,506.32
6330,506.40000000000003
6331,506.48
6332,506.56
6333,506.64
6334,506.72
6335,506.8
6336,506.88
6337,506.96000000000004
6338,507.04
6339,507.12
6340,507.2
6341,507.28000000000003
6342,507.36
6343,507.44
6344,507.52000000000004
6345,507.6
6346,507.68
6347,507.76
6348,507.84000000000003
6349,507.92
6350,508.0
6351,508.08
6352,508.16
6353,508.24
6354,508.32
6355,508.40000000000003
6356,508.48
6357,508.56
6358,508.64
6359,508.72
6360,508.8
6361,508.88
6362,508.96000000000004
6363,509.04
6364,509.12
6365,509.2
6366,509.28000000000003
6367,509.36
6368,509.44
6369,509.52000000000004
6370,509.6
6371,509.68
6372,509.76
6373,509.84000000000003
6374,509.92
6375,510.0
6376,510.08
6377,510.16
6378,510.24
6379,510.32
6380,510.40000000000003
6381,510.48
6382,510.56
6383,510.64
6384,510.72
6385,510.8
6386,510.88
6387,510.96000000000004
6388,511.04
6389,511.12
6390,511.2
6391,511.28000000000003
6392,511.36
6393,511.44
6394,511.52000000000004
6395,511.6
6396,511.68
6397,511.76
6398,511.84000000000003
6399,511.92
6400,512.0
6401,512.08
6402,512.16
6403,512.24
6404,512.32
6405,512.4
6406,512.48
6407,512.5600000000001
6408,512.64
6409,512.72
6410,512.8
6411,512.88
6412,512.96
6413,513.04
6414,513.12
6415,513.2
6416,513.28
6417,513.36
6418,513.44
6419,513.52
6420,513.6
6421,513.6800000000001
6422,513.76
6423,513.84
6424,513.92
6425,514.0
6426,514.08
6427,514.16
6428,514.24
6429,514.32
6430,514.4
6431,514.48
6432,514.5600000000001
6433,514.64
6434,514.72
6435,514.8
6436,514.88
6437,514.96
6438,515.04
6439,515.12
6440,515.2
6441,515.28
6442,515.36
6443,515.44
6444,515.52
6445,515.6
6446,515.6800000000001
6447,515.76
6448,515.84
6449,515.92
6450,516.0
6451,516.08
6452,516.16
6453,516.24
6454,516.32
6455,516.4
6456,516.48
6457,516.5600000000001
6458,516.64
6459,516.72
6460,516.8
6461,516.88
6462,516.96
6463,517.04
6464,517.12
6465,517.2
6466,517.28
6467,517.36
6468,517.44
6469,517.52
6470,517.6
6471,517.6800000000001
6472,517.76
6473,517.84
6474,517.92
6475,518.0
6476,518.08
6477,518.16
6478,518.24
6479,518.32
6480,518.4
6481,518.48
6482,518.5600000000001
6483,518.64
6484,518.72
6485,518.8
6486,518.88
6487,518.96
6488,519.04
6489,519.12
6490,519.2
6491,519.28
6492,519.36
6493,519.44
6494,519.52
6495,519.6
6496,519.6800000000001
6497,519.76
6498,519.84
6499,519.92
6500,520.0
6501,520.08
6502,520.16
6503,520.24
6504,520.32
6505,520.4
6506,520.48
6507,520.5600000000001
6508,520.64
6509,520.72
6510,520.8
6511,520.88
6512,520.96
6513,521.04
6514,521.12
6515,521.2
6516,521.28
6517,521.36
6518,521.44
6519,521.52
6520,521.6
6521,521.6800000000001
6522,521.76
6523,521.84
6524,521.92
6525,522.0
6526,522.08
6527,522.16
6528,522.24
6529,522.32
6530,522.4
6531,522.48
6532,522.5600000000001
6533,522.64
6534,522.72
6535,522.8
6536,522.88
6537,522.96
6538,523.04
6539,523.12
6540,523.2
6541,523.28
6542,523.36
6543,523.44
6544,523.52
6545,523.6
6546,523.6800000000001
6547,523.76
6548,523.84
6549,523.92
6550,524.0
6551,524.08
6552,524.16
6553,524.24
6554,524.32
6555,524.4
6556,524.48
6557,524.5600000000001
6558,524.64
6559,524.72
6560,524.8
6561,524.88
6562,524.96
6563,525.04
6564,525.12
6565,525.2
6566,525.28
6567,525.36
6568,525.44
6569,525.52
6570,525.6
6571,525.6800000000001
6572,525.76
6573,525.84
6574,525.92
6575,526.0
6576,526.08
6577,526.16
6578,526.24
6579,526.32
6580,526.4
6581,526.48
6582,526.5600000000001
6583,526.64
6584,526.72
6585,526.8
6586,526.88
6587,526.96
6588,527.04
6589,527.12
6590,527.2
6591,527.28
6592,527.36
6593,527.44
6594,527.52
6595,527.6
6596,527.6800000000001
6597,527.76
6598,527.84
6599,527.92
6600,528.0
6601,528.08
6602,528.16
6603,528.24
6604,528.32
6605,528.4
6606,528.48
6607,528.5600000000001
6608,528.64
6609,528.72
6610,528.8
6611,528.88
6612,528.96
6613,529.04
6614,529.12
6615,529.2
6616,529.28
6617,529.36
6618,529.44
6619,529.52
6620,529.6
6621,529.6800000000001
6622,529.76
6623,529.84
6624,529.92
6625,530.0
6626,530.08
6627,530.16
6628,530.24
6629,530.32
6630,530.4
6631,530.48
6632,530.5600000000001
6633,530.64
6634,530.72
6635,530.8
6636,530.88
6637,530.96
6638,531.04
6639,531.12
6640,531.2
6641,531.28
6642,531.36
6643,531.44
6644,531.52
6645,531.6
6646,531.6800000000001
6647,531.76
6648,531.84
6649,531.92
6650,532.0
6651,532.08
6652,532.16
6653,532.24
6654,532.32
6655,532.4
6656,532.48
6657,532.5600000000001
6658,532.64
6659,532.72
6660,532.8
6661,532.88
6662,532.96
6663,533.04
6664,533.12
6665,533.2
6666,533.28
6667,533.36
6668,533.44
6669,533.52
6670,533.6
6671,533.6800000000001
6672,533.76
6673,533.84
6674,533.92
6675,534.0
6676,534.08
6677,534.16
6678,534.24
6679,534.32
6680,534.4
6681,534.48
6682,534.5600000000001
6683,534.64
6684,534.72
6685,534.8
6686,534.88
6687,534.96
6688,535.04
6689,535.12
6690,535.2
6691,535.28
6692,535.36
6693,535.44
6694,535.52
6695,535.6
6696,535.6800000000001
6697,535.76
6698,535.84
6699,535.92
6700,536.0
6701,536.08
6702,536.16
6703,536.24
6704,536.32
6705,536.4
6706,536.48
6707,536.5600000000001
6708,536.64
6709,536.72
6710,536.8
6711,536.88
6712,536.96
6713,537.04
6714,537.12
6715,537.2
6716,537.28
6717,537.36
6718,537.44
6719,537.52
6720,537.6
6721,537.6800000000001
6722,537.76
6723,537.84
6724,537.92
6725,538.0
6726,538.08
6727,538.16
6728,538.24
6729,538.32
6730,538.4
6731,538.48
6732,538.5600000000001
6733,538.64
6734,538.72
6735,538.8
6736,538.88
6737,538.96
6738,539.04
6739,539.12
6740,539.2
6741,539.28
6742,539.36
6743,539.44
6744,539.52
6745,539.6
6746,539.6800000000001
6747,539.76
6748,539.84
6749,539.92
6750,540.0
6751,540.08
6752,540.16
6753,540.24
6754,540.32
6755,540.4
6756,540.48
6757,540.5600000000001
6758,540.64
6759,540.72
6760,540.8
6761,540.88
6762,540.96
6763,541.04
6764,541.12
6765,541.2
6766,541.28
6767,541.36
6768,541.44
6769,541.52
6770,541.6
6771,541.6800000000001
6772,541.76
6773,541.84
6774,541.92
6775,542.0
6776,542.08
6777,542.16
6778,542.24
6779,542.32
6780,542.4
6781,542.48
6782,542.5600000000001
6783,542.64
6784,542.72
6785,542.8
6786,542.88
6787,542.96
6788,543.04
6789,543.12
6790,543.2
6791,543.28
6792,543.36
6793,543.44
6794,543.52
6795,543.6
6796,543.6800000000001
6797,543.76
6798,543.84
6799,543.92
6800,544.0
6801,544.08
6802,544.16
6803,544.24
6804,544.32
6805,544.4
6806,544.48
6807,544.5600000000001
6808,544.64
6809,544.72
6810,544.8
6811,544.88
6812,544.96
6813,545.04
6814,545.12
6815,545.2
6816,545.28
6817,545.36
6818,545.44
6819,545.52
6820,545.6
6821,545.6800000000001
6822,545.76
6823,545.84
6824,545.92
6825,546.0
6826,546.08
6827,546.16
6828,546.24
6829,546.32
6830,546.4
6831,546.48
6832,546.5600000000001
6833,546.64
6834,546.72
6835,546.8000000000001
6836,546.88
6837,546.96
6838,547.04
6839,547.12
6840,547.2
6841,547.28
6842,547.36
6843,547.44
6844,547.52
6845,547.6
6846,547.6800000000001
6847,547.76
6848,547.84
6849,547.92
6850,548.0
6851,548.08
6852,548.16
6853,548.24
6854,548.32
6855,548.4
6856,548.48
6857,548.5600000000001
6858,548.64
6859,548.72
6860,548.8000000000001
6861,548.88
6862,548.96
6863,549.04
6864,549.12
6865,549.2
6866,549.28
6867,549.36
6868,549.44
6869,549.52
6870,549.6
6871,549.6800000000001
6872,549.76
6873,549.84
6874,549.92
6875,550.0
6876,550.08
6877,550.16
6878,550.24
6879,550.32
6880,550.4
6881,550.48
6882,550.5600000000001
6883,550.64
6884,550.72
6885,550.8000000000001
6886,550.88
6887,550.96
6888,551.04
6889,551.12
6890,551.2
6891,551.28
6892,551.36
6893,551.44
6894,551.52
6895,551.6
6896,551.6800000000001
6897,551.76
6898,551.84
6899,551.92
6900,552.0
6901,552.08
6902,552.16
6903,552.24
6904,552.32
6905,552.4
6906,552.48
6907,552.5600000000001
6908,552.64
6909,552.72
6910,552.8000000000001
6911,552.88
6912,552.96
6913,553.04
6914,553.12
6915,553.2
6916,553.28
6917,553.36
6918,553.44
6919,553.52
6920,553.6
6921,553.6800000000001
6922,553.76
6923,553.84
6924,553.92
6925,554.0
6926,554.08
6927,554.16
6928,554.24
6929,554.32
6930,554.4
6931,554.48
6932,554.5600000000001
6933,554.64
6934,554.72
6935,554.8000000000001
6936,554.88
6937,554.96
6938,555.04
6939,555.12
6940,555.2
6941,555.28
6942,555.36
6943,555.44
6944,555.52
6945,555.6
6946,555.6800000000001
6947,555.76
6948,555.84
6949,555.92
6950,556.0
6951,556.08
6952,556.16
6953,556.24
6954,556.32
6955,556.4
6956,556.48
6957,556.5600000000001
6958,556.64
6959,556.72
6960,556.8000000000001
6961,556.88
6962,556.96
6963,557.04
6964,557.12
6965,557.2
6966,557.28
6967,557.36
6968,557.44
6969,557.52
6970,557.6
6971,557.6800000000001
6972,557.76
6973,557.84
6974,557.92
6975,558.0
6976,558.08
6977,558.16
6978,558.24
6979,558.32
6980,558.4
6981,558.48
6982,558.5600000000001
6983,558.64
6984,558.72
6985,558.8000000000001
6986,558.88
6987,558.96
6988,559.04
6989,559.12
6990,559.2
6991,559.28
6992,559.36
6993,559.44
6994,559.52
6995,559.6
6996,559.6800000000001
6997,559.76
6998,559.84
6999,559.92
7000,560.0
7001,560.08
7002,560.16
7003,560.24
7004,560.32
7005,560.4
7006,560.48
7007,560.5600000000001
7008,560.64
7009,560.72
7010,560.8000000000001
7011,560.88
7012,560.96
7013,561.04
7014,561.12
7015,561.2
7016,561.28
7017,561.36
7018,561.44
7019,561.52
7020,561.6
7021,561.6800000000001
7022,561.76
7023,561.84
7024,561.92
7025,562.0
7026,562.08
7027,562.16
7028,562.24
7029,562.32
7030,562.4
7031,562.48
7032,562.5600000000001
7033,562.64
7034,562.72
7035,562.8000000000001
7036,562.88
7037,562.96
7038,563.04
7039,563.12
7040,563.2
7041,563.28
7042,563.36
7043,563.44
7044,563.52
7045,563.6
7046,563.6800000000001
7047,563.76
7048,563.84
7049,563.92
7050,564.0
7051,564.08
7052,564.16
7053,564.24
7054,564.32
7055,564.4
7056,564.48
7057,564.5600000000001
7058,564.64
7059,564.72
7060,564.8000000000001
7061,564.88
7062,564.96
7063,565.04
7064,565.12
7065,565.2
7066,565.28
7067,565.36
7068,565.44
7069,565.52
7070,565.6
7071,565.6800000000001
7072,565.76
7073,565.84
7074,565.92
7075,566.0
7076,566.08
7077,566.16
7078,566.24
7079,566.32
7080,566.4
7081,566.48
7082,566.5600000000001
7083,566.64
7084,566.72
7085,566.8000000000001
7086,566.88
7087,566.96
7088,567.04
7089,567.12
7090,567.2
7091,567.28
7092,567.36
7093,567.44
7094,567.52
7095,567.6
7096,567.6800000000001
7097,567.76
7098,567.84
7099,567.92
7100,568.0
7101,568.08
7102,568.16
7103,568.24
7104,568.32
7105,568.4
7106,568.48
7107,568.5600000000001
7108,568.64
7109,568.72
7110,568.8000000000001
7111,568.88
7112,568.96
7113,569.04
7114,569.12
7115,569.2
7116,569.28
7117,569.36
7118,569.44
7119,569.52
7120,569.6
7121,569.6800000000001
7122,569.76
7123,569.84
7124,569.92
7125,570.0
7126,570.08
7127,570.16
7128,570.24
7129,570.32
7130,570.4
7131,570.48
7132,570.5600000000001
7133,570.64
7134,570.72
7135,570.8000000000001
7136,570.88
7137,570.96
7138,571.04
7139,571.12
7140,571.2
7141,571.28
7142,571.36
7143,571.44
7144,571.52
7145,571.6
7146,571.6800000000001
7147,571.76
7148,571.84
7149,571.92
7150,572.0
7151,572.08
7152,572.16
7153,572.24
7154,572.32
7155,572.4
7156,572.48
7157,572.5600000000001
7158,572.64
7159,572.72
7160,572.8000000000001
7161,572.88
7162,572.96
7163,573.04
7164,573.12
7165,573.2
7166,573.28
7167,573.36
7168,573.44
7169,573.52
7170,573.6
7171,573.6800000000001
7172,573.76
7173,573.84
7174,573.92
7175,574.0
7176,574.08
7177,574.16
7178,574.24
7179,574.32
7180,574.4
7181,574.48
7182,574.5600000000001
7183,574.64
7184,574.72
7185,574.8000000000001
7186,574.88
7187,574.96
7188,575.04
7189,575.12
7190,575.2
7191,575.28
7192,575.36
7193,575.44
7194,575.52
7195,575.6
7196,575.6800000000001
7197,575.76
7198,575.84
7199,575.92
7200,576.0
7201,576.08
7202,576.16
7203,576.24
7204,576.32
7205,576.4
7206,576.48
7207,576.5600000000001
7208,576.64
7209,576.72
7210,576.8000000000001
7211,576.88
7212,576.96
7213,577.04
7214,577.12
7215,577.2
7216,577.28
7217,577.36
7218,577.44
7219,577.52
7220,577.6
7221,577.6800000000001
7222,577.76
7223,577.84
7224,577.92
7225,578.0
7226,578.08
7227,578.16
7228,578.24
7229,578.32
7230,578.4
7231,578.48
7232,578.5600000000001
7233,578.64
7234,578.72
7235,578.8000000000001
7236,578.88
7237,578.96
7238,579.04
7239,579.12
7240,579.2
7241,579.28
7242,579.36
7243,579.44
7244,579.52
7245,579.6
7246,579.6800000000001
7247,579.76
7248,579.84
7249,579.92
7250,580.0
7251,580.08
7252,580.16
7253,580.24
7254,580.32
7255,580.4
7256,580.48
7257,580.5600000000001
7258,580.64
7259,580.72
7260,580.8000000000001
7261,580.88
7262,580.96
7263,581.04
7264,581.12
7265,581.2
7266,581.28
7267,581.36
7268,581.44
7269,581.52
7270,581.6
7271,581.6800000000001
7272,581.76
7273,581.84
7274,581.92
7275,582.0
7276,582.08
7277,582.16
7278,582.24
7279,582.32
7280,582.4
7281,582.48
7282,582.5600000000001
7283,582.64
7284,582.72
7285,582.8000000000001
7286,582.88
7287,582.96
7288,583.04
7289,583.12
7290,583.2
7291,583.28
7292,583.36
7293,583.44
7294,583.52
7295,583.6
7296,583.6800000000001
7297,583.76
7298,583.84
7299,583.92
7300,584.0
7301,584.08
7302,584.16
7303,584.24
7304,584.32
7305,584.4
7306,584.48
7307,584.5600000000001
7308,584.64
7309,584.72
7310,584.8000000000001
7311,584.88
7312,584.96
7313,585.04
7314,585.12
7315,585.2
7316,585.28
7317,585.36
7318,585.44
7319,585.52
7320,585.6
7321,585.6800000000001
7322,585.76
7323,585.84
7324,585.92
7325,586.0
7326,586.08
7327,586.16
7328,586.24
7329,586.32
7330,586.4
7331,586.48
7332,586.5600000000001
7333,586.64
7334,586.72
7335,586.8000000000001
7336,586.88
7337,586.96
7338,587.04
7339,587.12
7340,587.2
7341,587.28
7342,587.36
7343,587.44
7344,587.52
7345,587.6
7346,587.6800000000001
7347,587.76
7348,587.84
7349,587.92
7350,588.0
7351,588.08
7352,588.16
7353,588.24
7354,588.32
7355,588.4
7356,588.48
7357,588.5600000000001
7358,588.64
7359,588.72
7360,588.8000000000001
7361,588.88
7362,588.96
7363,589.04
7364,589.12
7365,589.2
7366,589.28
7367,589.36
7368,589.44
7369,589.52
7370,589.6
7371,589.6800000000001
7372,589.76
7373,589.84
7374,589.92
7375,590.0
7376,590.08
7377,590.16
7378,590.24
7379,590.32
7380,590.4
7381,590.48
7382,590.5600000000001
7383,590.64
7384,590.72
7385,590.8000000000001
7386,590.88
7387,590.96
7388,591.04
7389,591.12
7390,591.2
7391,591.28
7392,591.36
7393,591.44
7394,591.52
7395,591.6
7396,591.6800000000001
7397,591.76
7398,591.84
7399,591.92
7400,592.0
7401,592.08
7402,592.16
7403,592.24
7404,592.32
7405,592.4
7406,592.48
7407,592.5600000000001
7408,592.64
7409,592.72
7410,592.8000000000001
7411,592.88
7412,592.96
7413,593.04
7414,593.12
7415,593.2
7416,593.28
7417,593.36
7418,593.44
7419,593.52
7420,593.6
7421,593.6800000000001
7422,593.76
7423,593.84
7424,593.92
7425,594.0
7426,594.08
7427,594.16
7428,594.24
7429,594.32
7430,594.4
7431,594.48
7432,594.5600000000001
7433,594.64
7434,594.72
7435,594.8000000000001
7436,594.88
7437,594.96
7438,595.04
7439,595.12
7440,595.2
7441,595.28
7442,595.36
7443,595.44
7444,595.52
7445,595.6
7446,595.6800000000001
7447,595.76
7448,595.84
7449,595.92
7450,596.0
7451,596.08
7452,596.16
7453,596.24
7454,596.32
7455,596.4
7456,596.48
7457,596.5600000000001
7458,596.64
7459,596.72
7460,596.8000000000001
7461,596.88
7462,596.96
7463,597.04
7464,597.12
7465,597.2
7466,597.28
7467,597.36
7468,597.44
7469,597.52
7470,597.6
7471,597.6800000000001
7472,597.76
7473,597.84
7474,597.92
7475,598.0
7476,598.08
7477,598.16
7478,598.24
7479,598.32
7480,598.4
7481,598.48
7482,598.5600000000001
7483,598.64
7484,598.72
7485,598.8000000000001
7486,598.88
7487,598.96
7488,599.04
7489,599.12
7490,599.2
7491,599.28
7492,599.36
7493,599.44
7494,599.52
7495,599.6
7496,599.6800000000001
7497,599.76
7498,599.84
7499,599.92
7500,600.0
7501,600.08
7502,600.16
7503,600.24
7504,600.32
7505,600.4
7506,600.48
7507,600.5600000000001
7508,600.64
7509,600.72
7510,600.8000000000001
7511,600.88
7512,600.96
7513,601.04
7514,601.12
7515,601.2
7516,601.28
7517,601.36
7518,601.44
7519,601.52
7520,601.6
7521,601.6800000000001
7522,601.76
7523,601.84
7524,601.92
7525,602.0
7526,602.08
7527,602.16
7528,602.24
7529,602.32
7530,602.4
7531,602.48
7532,602.5600000000001
7533,602.64
7534,602.72
7535,602.8000000000001
7536,602.88
7537,602.96
7538,603.04
7539,603.12
7540,603.2
7541,603.28
7542,603.36
7543,603.44
7544,603.52
7545,603.6
7546,603.6800000000001
7547,603.76
7548,603.84
7549,603.92
7550,604.0
7551,604.08
7552,604.16
7553,604.24
7554,604.32
7555,604.4
7556,604.48
